method,scenario,maneuver,seed,machine,intent,n_iters,window_iters,residual_early,residual_late,residual_ratio,distill_early,distill_late
eikonal_aux,1a,right_stem,1111,cmu1_p2,False,98,10,1.19919653,0.61306861,0.511233,0.09188889,0.07106911
eikonal_aux,1a,right_stem,2222,cmu1_p2,True,98,10,1.54289452,1.78546492,1.157218,0.11202311,0.06556746
eikonal_aux,1a,right_stem,2222,cmu1_p2,False,98,10,1.36713433,0.6589716,0.482009,0.06570154,0.06718812
eikonal_aux,1a,right_stem,3333,cmu1_p2,True,98,10,1.5368075,1.81970694,1.184083,0.0823858,0.08805658
eikonal_aux,1a,right_stem,3333,cmu1_p2,False,98,10,1.44404547,0.63099704,0.436965,0.08507918,0.08632755
eikonal_aux,1a,right_stem,4444,cmu1_p2,True,98,10,1.24995003,0.74256309,0.594074,0.09537493,0.07251332
eikonal_aux,1a,right_stem,4444,cmu1_p2,False,98,10,1.54097929,0.66111159,0.42902,0.08497277,0.07373221
eikonal_aux,1a,right_stem,5555,cmu1_p2,True,98,10,1.61253784,0.84052196,0.521242,0.0987526,0.07233528
eikonal_aux,1a,right_stem,5555,cmu1_p2,False,98,10,1.58293604,1.56192322,0.986725,0.09734208,0.06736887
eikonal_aux,1a,stem_left,42,cmu1_p2,True,98,10,1.65616164,1.05274603,0.635654,0.07126596,0.07691787
eikonal_aux,1a,stem_left,42,cmu1_p2,False,98,10,1.68986055,1.42678562,0.844322,0.086888,0.0610675
eikonal_aux,1a,stem_left,123,cmu1_p2,True,98,10,1.76048419,1.37097615,0.778749,0.08540114,0.0685139
eikonal_aux,1a,stem_left,123,cmu1_p2,False,98,10,1.80988308,0.94285226,0.520947,0.08330433,0.07297214
eikonal_aux,1a,stem_left,456,cmu1_p2,True,98,10,1.6197252,0.78036535,0.481789,0.09359163,0.07280957
