scenario,maneuver,metric,method_a,method_b,raw_p_paired,corrected_p_paired,significant_paired,marker_paired,cohens_d
1a,right_stem,switching_rate_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,9.702155598015276
1a,stem_left,switching_rate_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,7.863507028937541
1a,stem_right,switching_rate_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,6.03347950216158
1b,stem_left,switching_rate_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,3.4746062518746936
1b,stem_right,switching_rate_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,3.034712405029228
2,stem_left,switching_rate_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,4.800286873401785
2,stem_right,switching_rate_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,1.357849260444262
2_dense,right_left,switching_rate_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,2.60288102064014
3,left_right,switching_rate_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,1.5609559709359542
3,right_left,switching_rate_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,2.764192514588103
4,stem_left,switching_rate_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,2.8257084940943424
4,stem_right,switching_rate_mean,eikonal_aux,hjb_aux,nan,nan,False,n/a,2.218977212726378
1a,right_stem,switching_rate_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,5.587689688816662
1a,stem_left,switching_rate_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,4.166358128862504
1a,stem_right,switching_rate_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,3.4936503769597524
1b,stem_left,switching_rate_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,-1.5164868672410234
1b,stem_right,switching_rate_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,0.6123538093298018
2,stem_left,switching_rate_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,1.9388527200967027
2,stem_right,switching_rate_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,0.2836817310438407
2_dense,right_left,switching_rate_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,1.2408587786271301
3,left_right,switching_rate_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,0.6664930699837412
3,right_left,switching_rate_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,2.6138647939715973
4,stem_left,switching_rate_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,1.1001827065716394
4,stem_right,switching_rate_mean,eikonal_aux,soft_hjb_aux,nan,nan,False,n/a,1.0001377823394209
1a,right_stem,switching_rate_mean,eikonal_aux,fusion_aux,nan,nan,False,n/a,1.5168442489623328
1a,stem_left,switching_rate_mean,eikonal_aux,fusion_aux,nan,nan,False,n/a,1.7999151442215071
1a,stem_right,switching_rate_mean,eikonal_aux,fusion_aux,nan,nan,False,n/a,1.675593264608076
1b,stem_left,switching_rate_mean,eikonal_aux,fusion_aux,nan,nan,False,n/a,-0.7626918398962363
1b,stem_right,switching_rate_mean,eikonal_aux,fusion_aux,nan,nan,False,n/a,0.549271201000052
2,stem_left,switching_rate_mean,eikonal_aux,fusion_aux,nan,nan,False,n/a,0.9702558785121613
2,stem_right,switching_rate_mean,eikonal_aux,fusion_aux,nan,nan,False,n/a,0.2891101812838852
2_dense,right_left,switching_rate_mean,eikonal_aux,fusion_aux,nan,nan,False,n/a,1.6539400136438096
3,left_right,switching_rate_mean,eikonal_aux,fusion_aux,nan,nan,False,n/a,0.4239326216524305
3,right_left,switching_rate_mean,eikonal_aux,fusion_aux,nan,nan,False,n/a,2.8410336342875735
4,stem_left,switching_rate_mean,eikonal_aux,fusion_aux,nan,nan,False,n/a,0.37255495623204865
4,stem_right,switching_rate_mean,eikonal_aux,fusion_aux,nan,nan,False,n/a,1.2096703316460435
1a,right_stem,switching_rate_mean,eikonal_aux,cbf_aux,nan,nan,False,n/a,6.733008556445387
1a,stem_left,switching_rate_mean,eikonal_aux,cbf_aux,nan,nan,False,n/a,7.4138229339037425
1a,stem_right,switching_rate_mean,eikonal_aux,cbf_aux,nan,nan,False,n/a,4.46228888524701
1b,stem_left,switching_rate_mean,eikonal_aux,cbf_aux,nan,nan,False,n/a,5.322664477846338
1b,stem_right,switching_rate_mean,eikonal_aux,cbf_aux,nan,nan,False,n/a,2.873394701573254
2,stem_left,switching_rate_mean,eikonal_aux,cbf_aux,nan,nan,False,n/a,3.670344365649657
2,stem_right,switching_rate_mean,eikonal_aux,cbf_aux,nan,nan,False,n/a,1.520602179625196
2_dense,right_left,switching_rate_mean,eikonal_aux,cbf_aux,nan,nan,False,n/a,2.4571424965074393
3,left_right,switching_rate_mean,eikonal_aux,cbf_aux,nan,nan,False,n/a,1.1157925077479436
3,right_left,switching_rate_mean,eikonal_aux,cbf_aux,nan,nan,False,n/a,2.1812321198142812
4,stem_left,switching_rate_mean,eikonal_aux,cbf_aux,nan,nan,False,n/a,1.8279088020058614
4,stem_right,switching_rate_mean,eikonal_aux,cbf_aux,nan,nan,False,n/a,1.7364609025888353
1a,right_stem,switching_rate_mean,eikonal_aux,rule_based,nan,nan,False,n/a,11.636255953654844
1a,stem_left,switching_rate_mean,eikonal_aux,rule_based,nan,nan,False,n/a,11.55645345978334
1a,stem_right,switching_rate_mean,eikonal_aux,rule_based,nan,nan,False,n/a,7.367193210117008
1b,stem_left,switching_rate_mean,eikonal_aux,rule_based,nan,nan,False,n/a,-0.5250766526899516
1b,stem_right,switching_rate_mean,eikonal_aux,rule_based,nan,nan,False,n/a,0.9525133858876411
2,stem_left,switching_rate_mean,eikonal_aux,rule_based,nan,nan,False,n/a,8.063518235777204
2,stem_right,switching_rate_mean,eikonal_aux,rule_based,nan,nan,False,n/a,3.820690141586277
2_dense,right_left,switching_rate_mean,eikonal_aux,rule_based,nan,nan,False,n/a,4.507014371207031
3,left_right,switching_rate_mean,eikonal_aux,rule_based,nan,nan,False,n/a,5.941211761685861
3,right_left,switching_rate_mean,eikonal_aux,rule_based,nan,nan,False,n/a,6.406423456613848
4,stem_left,switching_rate_mean,eikonal_aux,rule_based,nan,nan,False,n/a,5.745101910359249
4,stem_right,switching_rate_mean,eikonal_aux,rule_based,nan,nan,False,n/a,5.6998804940622145
1a,right_stem,switching_rate_mean,fusion_aux,hjb_aux,nan,nan,False,n/a,6.364406760426456
1a,stem_left,switching_rate_mean,fusion_aux,hjb_aux,nan,nan,False,n/a,5.875859234006723
1a,stem_right,switching_rate_mean,fusion_aux,hjb_aux,nan,nan,False,n/a,4.20572780240252
1b,stem_left,switching_rate_mean,fusion_aux,hjb_aux,nan,nan,False,n/a,3.6432134725917042
1b,stem_right,switching_rate_mean,fusion_aux,hjb_aux,nan,nan,False,n/a,3.007456989486418
2,stem_left,switching_rate_mean,fusion_aux,hjb_aux,nan,nan,False,n/a,3.957128616099338
2,stem_right,switching_rate_mean,fusion_aux,hjb_aux,nan,nan,False,n/a,1.3280831409782419
2_dense,right_left,switching_rate_mean,fusion_aux,hjb_aux,nan,nan,False,n/a,1.9445895278146412
3,left_right,switching_rate_mean,fusion_aux,hjb_aux,nan,nan,False,n/a,1.372143065773099
3,right_left,switching_rate_mean,fusion_aux,hjb_aux,nan,nan,False,n/a,1.4557890436146963
4,stem_left,switching_rate_mean,fusion_aux,hjb_aux,nan,nan,False,n/a,2.6905240665121246
4,stem_right,switching_rate_mean,fusion_aux,hjb_aux,nan,nan,False,n/a,1.4071507060517023
1a,right_stem,switching_rate_mean,fusion_aux,soft_hjb_aux,nan,nan,False,n/a,2.6561460671707824
1a,stem_left,switching_rate_mean,fusion_aux,soft_hjb_aux,nan,nan,False,n/a,2.2406614421220676
1a,stem_right,switching_rate_mean,fusion_aux,soft_hjb_aux,nan,nan,False,n/a,1.3869692448099546
1b,stem_left,switching_rate_mean,fusion_aux,soft_hjb_aux,nan,nan,False,n/a,-0.5352337561304349
1b,stem_right,switching_rate_mean,fusion_aux,soft_hjb_aux,nan,nan,False,n/a,0.14809847770406737
2,stem_left,switching_rate_mean,fusion_aux,soft_hjb_aux,nan,nan,False,n/a,0.7530301760925348
2,stem_right,switching_rate_mean,fusion_aux,soft_hjb_aux,nan,nan,False,n/a,-0.046760022035434924
2_dense,right_left,switching_rate_mean,fusion_aux,soft_hjb_aux,nan,nan,False,n/a,-1.089904268843022
3,left_right,switching_rate_mean,fusion_aux,soft_hjb_aux,nan,nan,False,n/a,0.2831085515577908
3,right_left,switching_rate_mean,fusion_aux,soft_hjb_aux,nan,nan,False,n/a,-0.6885486367546281
4,stem_left,switching_rate_mean,fusion_aux,soft_hjb_aux,nan,nan,False,n/a,0.7484149361905819
4,stem_right,switching_rate_mean,fusion_aux,soft_hjb_aux,nan,nan,False,n/a,-0.24517331290780647
1a,right_stem,switching_rate_mean,fusion_aux,eikonal_aux,nan,nan,False,n/a,-1.5168442489623328
1a,stem_left,switching_rate_mean,fusion_aux,eikonal_aux,nan,nan,False,n/a,-1.7999151442215071
1a,stem_right,switching_rate_mean,fusion_aux,eikonal_aux,nan,nan,False,n/a,-1.675593264608076
1b,stem_left,switching_rate_mean,fusion_aux,eikonal_aux,nan,nan,False,n/a,0.7626918398962363
1b,stem_right,switching_rate_mean,fusion_aux,eikonal_aux,nan,nan,False,n/a,-0.549271201000052
2,stem_left,switching_rate_mean,fusion_aux,eikonal_aux,nan,nan,False,n/a,-0.9702558785121613
2,stem_right,switching_rate_mean,fusion_aux,eikonal_aux,nan,nan,False,n/a,-0.2891101812838852
2_dense,right_left,switching_rate_mean,fusion_aux,eikonal_aux,nan,nan,False,n/a,-1.6539400136438096
3,left_right,switching_rate_mean,fusion_aux,eikonal_aux,nan,nan,False,n/a,-0.4239326216524305
3,right_left,switching_rate_mean,fusion_aux,eikonal_aux,nan,nan,False,n/a,-2.8410336342875735
4,stem_left,switching_rate_mean,fusion_aux,eikonal_aux,nan,nan,False,n/a,-0.37255495623204865
4,stem_right,switching_rate_mean,fusion_aux,eikonal_aux,nan,nan,False,n/a,-1.2096703316460435
1a,right_stem,switching_rate_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,4.4961928754514116
1a,stem_left,switching_rate_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,5.440113804714376
1a,stem_right,switching_rate_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,2.82095899150851
1b,stem_left,switching_rate_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,5.492013993759363
1b,stem_right,switching_rate_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,2.8029919867250643
2,stem_left,switching_rate_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,2.841398697808385
2,stem_right,switching_rate_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,1.5771172013027523
2_dense,right_left,switching_rate_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,1.7396409430383497
3,left_right,switching_rate_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,0.8871218667341719
3,right_left,switching_rate_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,0.6794640065314873
4,stem_left,switching_rate_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,1.6173838282120672
4,stem_right,switching_rate_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,0.9784309910321856
1a,right_stem,switching_rate_mean,fusion_aux,rule_based,nan,nan,False,n/a,7.3121729495153955
1a,stem_left,switching_rate_mean,fusion_aux,rule_based,nan,nan,False,n/a,9.282571219682927
1a,stem_right,switching_rate_mean,fusion_aux,rule_based,nan,nan,False,n/a,5.602223338497051
1b,stem_left,switching_rate_mean,fusion_aux,rule_based,nan,nan,False,n/a,0.5369414844752531
1b,stem_right,switching_rate_mean,fusion_aux,rule_based,nan,nan,False,n/a,0.4777808993460561
2,stem_left,switching_rate_mean,fusion_aux,rule_based,nan,nan,False,n/a,6.894183749111292
2,stem_right,switching_rate_mean,fusion_aux,rule_based,nan,nan,False,n/a,5.633653619883971
2_dense,right_left,switching_rate_mean,fusion_aux,rule_based,nan,nan,False,n/a,10.860281717735745
3,left_right,switching_rate_mean,fusion_aux,rule_based,nan,nan,False,n/a,7.510582014931216
3,right_left,switching_rate_mean,fusion_aux,rule_based,nan,nan,False,n/a,4.454419917110765
4,stem_left,switching_rate_mean,fusion_aux,rule_based,nan,nan,False,n/a,6.2238617646995
4,stem_right,switching_rate_mean,fusion_aux,rule_based,nan,nan,False,n/a,7.042057812650516
1a,right_stem,switching_rate_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,1.1689654616601606
1a,stem_left,switching_rate_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,0.4559385976830551
1a,stem_right,switching_rate_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,0.8122191215394226
1b,stem_left,switching_rate_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,-0.3230820733839772
1b,stem_right,switching_rate_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,0.016408408886712484
2,stem_left,switching_rate_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,0.9171330785990819
2,stem_right,switching_rate_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,0.0417842753329943
2_dense,right_left,switching_rate_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,0.3139847433897887
3,left_right,switching_rate_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,0.17851217141470987
3,right_left,switching_rate_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,0.6742077447619887
4,stem_left,switching_rate_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,0.507934469344371
4,stem_right,switching_rate_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,-0.016827707071965813
1a,right_stem,switching_rate_mean,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-3.4989799306220513
1a,stem_left,switching_rate_mean,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-3.466922970577654
1a,stem_right,switching_rate_mean,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-2.615609891100602
1b,stem_left,switching_rate_mean,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-5.799504840932675
1b,stem_right,switching_rate_mean,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-2.4858081257993496
2,stem_left,switching_rate_mean,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-2.7146490819971607
2,stem_right,switching_rate_mean,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-1.7920262770584479
2_dense,right_left,switching_rate_mean,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-2.06633517235051
3,left_right,switching_rate_mean,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-0.7266286798626792
3,right_left,switching_rate_mean,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-0.9728871297503454
4,stem_left,switching_rate_mean,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-1.3195029622693466
4,stem_right,switching_rate_mean,cbf_aux,soft_hjb_aux,nan,nan,False,n/a,-1.11878684277881
1a,right_stem,switching_rate_mean,cbf_aux,eikonal_aux,nan,nan,False,n/a,-6.733008556445387
1a,stem_left,switching_rate_mean,cbf_aux,eikonal_aux,nan,nan,False,n/a,-7.4138229339037425
1a,stem_right,switching_rate_mean,cbf_aux,eikonal_aux,nan,nan,False,n/a,-4.46228888524701
1b,stem_left,switching_rate_mean,cbf_aux,eikonal_aux,nan,nan,False,n/a,-5.322664477846338
1b,stem_right,switching_rate_mean,cbf_aux,eikonal_aux,nan,nan,False,n/a,-2.873394701573254
2,stem_left,switching_rate_mean,cbf_aux,eikonal_aux,nan,nan,False,n/a,-3.670344365649657
2,stem_right,switching_rate_mean,cbf_aux,eikonal_aux,nan,nan,False,n/a,-1.520602179625196
2_dense,right_left,switching_rate_mean,cbf_aux,eikonal_aux,nan,nan,False,n/a,-2.4571424965074393
3,left_right,switching_rate_mean,cbf_aux,eikonal_aux,nan,nan,False,n/a,-1.1157925077479436
3,right_left,switching_rate_mean,cbf_aux,eikonal_aux,nan,nan,False,n/a,-2.1812321198142812
4,stem_left,switching_rate_mean,cbf_aux,eikonal_aux,nan,nan,False,n/a,-1.8279088020058614
4,stem_right,switching_rate_mean,cbf_aux,eikonal_aux,nan,nan,False,n/a,-1.7364609025888353
1a,right_stem,switching_rate_mean,cbf_aux,fusion_aux,nan,nan,False,n/a,-4.4961928754514116
1a,stem_left,switching_rate_mean,cbf_aux,fusion_aux,nan,nan,False,n/a,-5.440113804714376
1a,stem_right,switching_rate_mean,cbf_aux,fusion_aux,nan,nan,False,n/a,-2.82095899150851
1b,stem_left,switching_rate_mean,cbf_aux,fusion_aux,nan,nan,False,n/a,-5.492013993759363
1b,stem_right,switching_rate_mean,cbf_aux,fusion_aux,nan,nan,False,n/a,-2.8029919867250643
2,stem_left,switching_rate_mean,cbf_aux,fusion_aux,nan,nan,False,n/a,-2.841398697808385
2,stem_right,switching_rate_mean,cbf_aux,fusion_aux,nan,nan,False,n/a,-1.5771172013027523
2_dense,right_left,switching_rate_mean,cbf_aux,fusion_aux,nan,nan,False,n/a,-1.7396409430383497
3,left_right,switching_rate_mean,cbf_aux,fusion_aux,nan,nan,False,n/a,-0.8871218667341719
3,right_left,switching_rate_mean,cbf_aux,fusion_aux,nan,nan,False,n/a,-0.6794640065314873
4,stem_left,switching_rate_mean,cbf_aux,fusion_aux,nan,nan,False,n/a,-1.6173838282120672
4,stem_right,switching_rate_mean,cbf_aux,fusion_aux,nan,nan,False,n/a,-0.9784309910321856
1a,right_stem,switching_rate_mean,cbf_aux,rule_based,nan,nan,False,n/a,1.6503012713189364
1a,stem_left,switching_rate_mean,cbf_aux,rule_based,nan,nan,False,n/a,3.6893142630843347
1a,stem_right,switching_rate_mean,cbf_aux,rule_based,nan,nan,False,n/a,2.2674022913549297
1b,stem_left,switching_rate_mean,cbf_aux,rule_based,nan,nan,False,n/a,-5.576527315395338
1b,stem_right,switching_rate_mean,cbf_aux,rule_based,nan,nan,False,n/a,-2.8219880775873265
2,stem_left,switching_rate_mean,cbf_aux,rule_based,nan,nan,False,n/a,1.9115141851403865
2,stem_right,switching_rate_mean,cbf_aux,rule_based,nan,nan,False,n/a,2.0888748986705794
2_dense,right_left,switching_rate_mean,cbf_aux,rule_based,nan,nan,False,n/a,0.6057483184467937
3,left_right,switching_rate_mean,cbf_aux,rule_based,nan,nan,False,n/a,3.0008656274291057
3,right_left,switching_rate_mean,cbf_aux,rule_based,nan,nan,False,n/a,0.8049688582517295
4,stem_left,switching_rate_mean,cbf_aux,rule_based,nan,nan,False,n/a,2.264615504211589
4,stem_right,switching_rate_mean,cbf_aux,rule_based,nan,nan,False,n/a,2.422262489631383
1a,right_stem,switching_rate_mean,rule_based,hjb_aux,nan,nan,False,n/a,-0.548048866729428
1a,stem_left,switching_rate_mean,rule_based,hjb_aux,nan,nan,False,n/a,-3.1698036138978276
1a,stem_right,switching_rate_mean,rule_based,hjb_aux,nan,nan,False,n/a,-3.5787278105538523
1b,stem_left,switching_rate_mean,rule_based,hjb_aux,nan,nan,False,n/a,3.6080737519645156
1b,stem_right,switching_rate_mean,rule_based,hjb_aux,nan,nan,False,n/a,3.0722515982964933
2,stem_left,switching_rate_mean,rule_based,hjb_aux,nan,nan,False,n/a,-0.6949230721569043
2,stem_right,switching_rate_mean,rule_based,hjb_aux,nan,nan,False,n/a,-1.525556163190744
2_dense,right_left,switching_rate_mean,rule_based,hjb_aux,nan,nan,False,n/a,-0.11477113413520637
3,left_right,switching_rate_mean,rule_based,hjb_aux,nan,nan,False,n/a,-3.8440744907550175
3,right_left,switching_rate_mean,rule_based,hjb_aux,nan,nan,False,n/a,0.19231095550169416
4,stem_left,switching_rate_mean,rule_based,hjb_aux,nan,nan,False,n/a,-2.4471733615140954
4,stem_right,switching_rate_mean,rule_based,hjb_aux,nan,nan,False,n/a,-4.157497244743059
1a,right_stem,switching_rate_mean,rule_based,soft_hjb_aux,nan,nan,False,n/a,-15.068791443092122
1a,stem_left,switching_rate_mean,rule_based,soft_hjb_aux,nan,nan,False,n/a,-7.749463970302654
1a,stem_right,switching_rate_mean,rule_based,soft_hjb_aux,nan,nan,False,n/a,-19.751037260109648
1b,stem_left,switching_rate_mean,rule_based,soft_hjb_aux,nan,nan,False,n/a,-1.5158140220211227
1b,stem_right,switching_rate_mean,rule_based,soft_hjb_aux,nan,nan,False,n/a,-0.18617617827029673
2,stem_left,switching_rate_mean,rule_based,soft_hjb_aux,nan,nan,False,n/a,-10.961116175289774
2,stem_right,switching_rate_mean,rule_based,soft_hjb_aux,nan,nan,False,n/a,-8.613515341068167
2_dense,right_left,switching_rate_mean,rule_based,soft_hjb_aux,nan,nan,False,n/a,-10.845174190946535
3,left_right,switching_rate_mean,rule_based,soft_hjb_aux,nan,nan,False,n/a,-8.70598244036294
3,right_left,switching_rate_mean,rule_based,soft_hjb_aux,nan,nan,False,n/a,-7.775927905906867
4,stem_left,switching_rate_mean,rule_based,soft_hjb_aux,nan,nan,False,n/a,-10.806886897962306
4,stem_right,switching_rate_mean,rule_based,soft_hjb_aux,nan,nan,False,n/a,-6.845299781313461
1a,right_stem,switching_rate_mean,rule_based,eikonal_aux,nan,nan,False,n/a,-11.636255953654844
1a,stem_left,switching_rate_mean,rule_based,eikonal_aux,nan,nan,False,n/a,-11.55645345978334
1a,stem_right,switching_rate_mean,rule_based,eikonal_aux,nan,nan,False,n/a,-7.367193210117008
1b,stem_left,switching_rate_mean,rule_based,eikonal_aux,nan,nan,False,n/a,0.5250766526899516
1b,stem_right,switching_rate_mean,rule_based,eikonal_aux,nan,nan,False,n/a,-0.9525133858876411
2,stem_left,switching_rate_mean,rule_based,eikonal_aux,nan,nan,False,n/a,-8.063518235777204
2,stem_right,switching_rate_mean,rule_based,eikonal_aux,nan,nan,False,n/a,-3.820690141586277
2_dense,right_left,switching_rate_mean,rule_based,eikonal_aux,nan,nan,False,n/a,-4.507014371207031
3,left_right,switching_rate_mean,rule_based,eikonal_aux,nan,nan,False,n/a,-5.941211761685861
3,right_left,switching_rate_mean,rule_based,eikonal_aux,nan,nan,False,n/a,-6.406423456613848
4,stem_left,switching_rate_mean,rule_based,eikonal_aux,nan,nan,False,n/a,-5.745101910359249
4,stem_right,switching_rate_mean,rule_based,eikonal_aux,nan,nan,False,n/a,-5.6998804940622145
1a,right_stem,switching_rate_mean,rule_based,fusion_aux,nan,nan,False,n/a,-7.3121729495153955
1a,stem_left,switching_rate_mean,rule_based,fusion_aux,nan,nan,False,n/a,-9.282571219682927
1a,stem_right,switching_rate_mean,rule_based,fusion_aux,nan,nan,False,n/a,-5.602223338497051
1b,stem_left,switching_rate_mean,rule_based,fusion_aux,nan,nan,False,n/a,-0.5369414844752531
