ho_name,method,metric,source_mean,ho_mean,delta,cohens_d
HO4_nominal_to_adversarial,hjb_aux,mean_ttc,8.179583384437864,7.955878000399304,-0.22370538403855988,-0.06509167031237996
HO4_nominal_to_adversarial,hjb_aux,min_ttc,0.3187206591835647,0.3156823921331008,-0.0030382670504638942,-0.009332586262294162
HO4_nominal_to_adversarial,hjb_aux,ttc_p10_mean,1.3240370734289504,1.158736891813329,-0.16530018161562143,-0.24388752563667626
HO4_nominal_to_adversarial,hjb_aux,action_entropy_mean,0.8817466905498151,0.8617968098620473,-0.019949880687767818,-0.04543624061617589
HO4_nominal_to_adversarial,hjb_aux,hard_brakes_per_ep_mean,0.24941666666666668,0.269,0.01958333333333334,0.04775268757247055
HO4_nominal_to_adversarial,hjb_aux,row_violations_per_ep_mean,28.924666666666667,22.54625,-6.378416666666666,-0.26486756863883026
HO4_nominal_to_adversarial,hjb_aux,action_go_frac,0.43372095200591654,0.4591636436551671,0.02544269164925056,0.08917832811678238
HO4_nominal_to_adversarial,hjb_aux,action_yield_frac,0.15810610138548112,0.1477645655861916,-0.010341535799289509,-0.06218522257302009
HO4_nominal_to_adversarial,hjb_aux,switching_rate_mean,0.2909284098507581,0.2789716445982711,-0.011956765252486956,-0.051688080696443164
HO4_nominal_to_adversarial,hjb_aux,decision_latency_mean,6.586535398294423,4.32349387650733,-2.263041521787093,-0.19211804380831038
HO4_nominal_to_adversarial,soft_hjb_aux,mean_return,146.24660425,154.3315796078431,8.08497535784312,0.05306414322661313
HO4_nominal_to_adversarial,soft_hjb_aux,collision_rate,0.36425,0.4381372549019608,0.0738872549019608,0.25279878053051413
HO4_nominal_to_adversarial,soft_hjb_aux,success_rate,0.2514166666666666,0.32647058823529407,0.07505392156862745,0.18094623801178455
HO4_nominal_to_adversarial,soft_hjb_aux,mean_ttc,7.951950885167918,6.831303489539887,-1.1206473956280307,-0.6574496594193434
HO4_nominal_to_adversarial,soft_hjb_aux,min_ttc,0.3202247602225096,0.2702032476980591,-0.05002151252445053,-0.2047369926285737
HO4_nominal_to_adversarial,soft_hjb_aux,ttc_p10_mean,1.2989077381180267,1.062631754036908,-0.23627598408111883,-0.3525661661817364
HO4_nominal_to_adversarial,soft_hjb_aux,action_entropy_mean,1.0702285533333806,0.9785747930989792,-0.09165376023440142,-0.2024141261412512
HO4_nominal_to_adversarial,soft_hjb_aux,hard_brakes_per_ep_mean,0.2509166666666666,0.3247058823529412,0.07378921568627456,0.17779163699913414
HO4_nominal_to_adversarial,soft_hjb_aux,row_violations_per_ep_mean,33.556583333333336,26.881666666666664,-6.674916666666672,-0.2736580059559569
HO4_nominal_to_adversarial,soft_hjb_aux,action_go_frac,0.4570579110908927,0.5173419269973707,0.06028401590647797,0.25459958530340027
HO4_nominal_to_adversarial,soft_hjb_aux,action_yield_frac,0.15865222275175525,0.132834688094777,-0.025817534656978253,-0.26426703659976786
HO4_nominal_to_adversarial,soft_hjb_aux,switching_rate_mean,0.3987026252801204,0.3633940803411825,-0.035308544938937925,-0.1334991324263004
HO4_nominal_to_adversarial,soft_hjb_aux,decision_latency_mean,5.046593466331732,3.4291491071975297,-1.6174443591342023,-0.22369448940126344
HO4_nominal_to_adversarial,eikonal_aux,mean_return,197.6598309649123,181.17435874999998,-16.485472214912306,-0.08477440987322124
HO4_nominal_to_adversarial,eikonal_aux,collision_rate,0.2871052631578947,0.3403333333333333,0.053228070175438624,0.18418559463003698
HO4_nominal_to_adversarial,eikonal_aux,success_rate,0.2653508771929825,0.26,-0.005350877192982495,-0.01236226233290878
